IGUNegozio,CodNegozio,IGUArticolo,Modello,CodEsterno,DSArticolo,DSArticoloWeb,Nota,Um,UmWeb,CodIva,Continuativo,DayOne,IGULinea,DSLinea,DSLineaWeb,IGUStagione,DSStagione,DSStagioneWeb,IGUTipoTaglia,DSTipoTaglia,DSTipoTagliaWeb,IGUMarca,DSMarca,DSMarcaWeb,IGUCampionario,DSCampionario,DSCampionarioWeb,IGUMateriale,DSMateriale,DSMaterialeWeb,IGUTipoEtichetta,DSTipoEtichetta,DSTipoEtichettaWeb,IGUReparto,DSReparto,DSRepartoWeb,IGUCategoriaMerceologica,DSCategoriaMerceologica,DSCategoriaMerceologicaWeb,IGUSesso,DSSesso,DSSessoWeb,CodArticolo,BarCode,CodColore,IGUColore,DSColore,DSColoreWeb,Indice,Taglia,IGUPrezzoVendita,TipoPrezzo,DataInizio,DataFine,IGUValuta,PrezzoIvato,Imponibile,Sconto,Aliquota,Costo,Annullato,FlagEstrazioneTotale,DTEstrazione,PuntiPremio,IGULingua,CodLingua,DSLingua,DSArticoloAgg,Classificazione1,Classificazione2,Classificazione3,Classificazione4,Classificazione5,Classificazione6,Classificazione7,Classificazione8,Classificazione9,Classificazione10,DSAttributoMultiplo1,DSAttributoMultiplo2,IDArticolo,IDLinea,IDStagione,IDTipoTaglia,IDMarca,IDCampionario,IDMateriale,IDTipoEtichetta,IDCategoriaMerceologica,IDSesso,IDArtCod,IDColore,IDTaglia,Peso,URLImg1,URLImg2,URLImg3,URLImg4,URLImg5,Disponibilita,PrezzoImponibileNetto,ArticoloDescrizionePers,RetailItalyNetto,FlagTipoArticolo,CodAlternativo,FlagScontabile,DSArticoloAggWeb,DescrClass1,DescrClass1Web,DescrClass2,DescrClass2Web,DescrClass3,DescrClass3Web,Classificazione,PrezzoScontatoIvato,ScontoListino,PrezzoScontatoNetto,RaggruppamentoLinea,IDReparto,CostoImponibileNetto,BarcodeCustom,SKUCustom,URLImg6,URLImg7,URLImg8,URLImg9,URLImg10,EAN,ModelloOwner,CustomField,CodDogana,NominativoFor,IndirizzoFor,EMailFor,URLFor,TelefonoFor,DisabilitaCustomStagione,DisabilitaCustomLinea,RiservatoB2C
319,TMS,1\4\4\324756\748226\0,000NB3704A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011643966,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,50,M,22\4\4\2291\4554891\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748226,145,57,10,-1,5,-1,17,161,2,6928832,110096,174,1,http://93.46.41.5:8080/GEB/2000011643966_1.jpg,http://93.46.41.5:8080/GEB/2000011643966_2.jpg,,,,4,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\324756\748226\0,000NB3704A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011643973,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,60,L,22\4\4\2291\4554891\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748226,145,57,10,-1,5,-1,17,161,2,6928833,110096,175,1,http://93.46.41.5:8080/GEB/2000011643966_1.jpg,http://93.46.41.5:8080/GEB/2000011643966_2.jpg,,,,0,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\324756\748226\0,000NB3704A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011643980,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,70,XL,22\4\4\2291\4554891\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748226,145,57,10,-1,5,-1,17,161,2,6928834,110096,176,1,http://93.46.41.5:8080/GEB/2000011643966_1.jpg,http://93.46.41.5:8080/GEB/2000011643966_2.jpg,,,,2,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\324756\748228\0,000NB3709A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011644031,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,40,S,22\4\4\2291\4554897\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748228,145,57,10,-1,5,-1,17,161,2,6928839,110096,173,1,http://93.46.41.5:8080/GEB/2000011644048_1.jpg,http://93.46.41.5:8080/GEB/2000011644048_2.jpg,,,,0,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\324756\748228\0,000NB3709A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011644048,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,50,M,22\4\4\2291\4554897\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748228,145,57,10,-1,5,-1,17,161,2,6928840,110096,174,1,http://93.46.41.5:8080/GEB/2000011644048_1.jpg,http://93.46.41.5:8080/GEB/2000011644048_2.jpg,,,,4,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\324756\748228\0,000NB3709A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011644055,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,60,L,22\4\4\2291\4554897\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748228,145,57,10,-1,5,-1,17,161,2,6928841,110096,175,1,http://93.46.41.5:8080/GEB/2000011644048_1.jpg,http://93.46.41.5:8080/GEB/2000011644048_2.jpg,,,,0,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\324756\748228\0,000NB3709A KDX,,BOXER,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\1\1\1\145\0,CALVIN KLEIN,,63\143\48\6869\57\0,23W,,6\1\1\1\10\0,XXXS-XXXL,,,,,71\1\1\1\5\0,Precollezione,,,,,148\1\1\1\17\0,INTIMO,,150\1\1\1\6\0,ABBIGLIAMENTO,CLOTHING,149\1\1\1\161\0,INTIMO,UNDERWEAR,153\1\1\1\2\0,UOMO,MAN,2000011644062,2.00E+12,KDX,5\1\1\1\110096\0,BLACKSPEAKEASYGREY,BLACKSPEAKEASYGREY,70,XL,22\4\4\2291\4554897\0,1,Nov 29 2023 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,45,36.89,35,22,0,0,1,Jun 16 2025  4:22PM,0,,,,BOXER,,,,,,23W,,,,,,,748228,145,57,10,-1,5,-1,17,161,2,6928842,110096,176,1,http://93.46.41.5:8080/GEB/2000011644048_1.jpg,http://93.46.41.5:8080/GEB/2000011644048_2.jpg,,,,0,24,,29,#A0#,,1,,,,,,,,,0,0,0,CALVIN KLEIN,6,24,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000012705212,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,80,8,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7034774,12542,129,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000012705229,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,90,8+,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7034775,12542,130,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,1,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000012705236,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,100,9,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7034776,12542,131,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000012705243,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,110,9+,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7034777,12542,132,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000012705250,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,120,10,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7034778,12542,133,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000014304291,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,130,10+,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7194636,12542,134,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000014304307,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,140,11,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7194637,12542,135,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782044\0,001M COREBLACK,,WOVEN DYNEEMA SLE MS OS MEGAGR,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\60\0,25S,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\3\0,Sfilata,,135\1\1\1\55167\0,Exterior: 100% Fabric Interior: 100% Fabric Sole: Vibram,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000014304314,2.00E+12,COREBLACK,5\1\1\1\12542\0,COREBLACK,Multicoloured,150,11+,22\4\4\436431\4950752\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,30,22,0,0,1,Jun 16 2025  4:22PM,0,,,,Multicolor DyneemaÂ® 001 M sneakers ,,,,,,24W,Multicoloured,,12/11/24,63\1\1\1\47\0,,,782044,2753,60,8,597,3,55167,18,189,2,7194638,12542,136,1,http://93.46.41.5:8080/GEB/2000012705250_1.jpg,http://93.46.41.5:8080/GEB/2000012705250_2.jpg,,,,0,155,,189,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,155,,,,,,,,,,,,,,,,,#FFGEB#,,0
319,TMS,1\4\4\261398\782046\0,001M WHITEGUM,,SNEAKERS,,,PEZZI,,22,0,Jan  1 1900 12:00AM,3\4\4\324756\2753\0,NORDA,,63\1\1\182985\61\0,25W,,6\1\1\1\8\0,CALZATURE(USA)   GUANTI,,64\1\1\1\597\0,CHINA,CN,71\1\1\1\5\0,Precollezione,,135\1\1\1\40718\0,Exterior: 100% Fabric 100% Rubber Interior: 100% Fabric 100% Rubber Sole: Rubber,,148\1\1\1\18\0,CALZATURE,,150\1\1\1\8\0,CALZATURE,SHOES,149\1\1\1\189\0,SNEAKERS,SNEAKERS,153\1\1\1\2\0,UOMO,MAN,2000012705342,2.00E+12,WHITEGUM,5\1\1\1\25453\0,WHITEGUM,White,80,8,22\1\1\1\4942023\0,1,Jul 16 2024 12:00AM,Dec 31 2099 12:00AM,15\1\1\1,270,221.31,25,22,0,0,1,Jun 16 2025  4:22PM,0,,,,White canvas 001 sneakers,,,,,,25S,White,,4/24/25,63\1\1\1\47\0,,,782046,2753,61,8,597,5,40718,18,189,2,7034787,25453,129,1,http://93.46.41.5:8080/GEB/2000012705380_1.jpg,http://93.46.41.5:8080/GEB/2000012705380_2.jpg,,,,0,166,,203,#A0#,,1,,,,,,,,,0,0,0,NORDA,8,166,,,,,,,,,,,,,,,,,,,0